instrument_name,strike_price,expiry_date,side,bid/ask,margin_required,premium_earned
BANKNIFTY,49700,27-Nov-2024,CE,2986.95,2300,224021.25
BANKNIFTY,49700,24-Dec-2024,CE,3639.9,2300,272992.5
BANKNIFTY,49800,06-Nov-2024,PE,53.0,1950,3975.0
BANKNIFTY,49800,06-Nov-2024,CE,1979.85,2300,148488.75
BANKNIFTY,49800,13-Nov-2024,PE,160.55,1950,12041.25
BANKNIFTY,49800,13-Nov-2024,CE,2591.3,2300,194347.5
BANKNIFTY,49800,27-Nov-2024,PE,224.25,1950,16818.75
BANKNIFTY,49800,27-Nov-2024,CE,2861.6,2300,214620.0
BANKNIFTY,49800,24-Dec-2024,PE,75.65,1950,5673.75
BANKNIFTY,49800,24-Dec-2024,CE,3523.6,2300,264270.0
BANKNIFTY,49900,06-Nov-2024,PE,60.7,1950,4552.5
BANKNIFTY,49900,06-Nov-2024,CE,1892.45,2300,141933.75
BANKNIFTY,49900,13-Nov-2024,PE,147.2,1950,11040.0
BANKNIFTY,49900,13-Nov-2024,CE,2528.0,2300,189600.0
BANKNIFTY,49900,27-Nov-2024,PE,322.05,1950,24153.75
BANKNIFTY,49900,27-Nov-2024,CE,2703.7,2300,202777.5
BANKNIFTY,49900,24-Dec-2024,CE,3415.5,2300,256162.5
BANKNIFTY,50000,06-Nov-2024,PE,69.1,1950,5182.5
BANKNIFTY,50000,06-Nov-2024,CE,1656.95,2300,124271.25
BANKNIFTY,50000,13-Nov-2024,PE,195.05,1950,14628.75
BANKNIFTY,50000,13-Nov-2024,CE,1999.95,2300,149996.25
BANKNIFTY,50000,27-Nov-2024,PE,345.75,1950,25931.25
BANKNIFTY,50000,27-Nov-2024,CE,2285.0,2300,171375.0
BANKNIFTY,50000,24-Dec-2024,PE,517.5,1950,38812.5
BANKNIFTY,50000,24-Dec-2024,CE,2761.95,2300,207146.25
BANKNIFTY,50000,29-Jan-2025,PE,631.8,1950,47385.0
BANKNIFTY,50000,29-Jan-2025,CE,3303.0,2300,247725.0
BANKNIFTY,50100,06-Nov-2024,PE,78.25,1950,5868.75
BANKNIFTY,50100,06-Nov-2024,CE,1712.7,2300,128452.5
BANKNIFTY,50100,13-Nov-2024,PE,207.15,1950,15536.25
BANKNIFTY,50100,13-Nov-2024,CE,2301.0,2300,172575.0
BANKNIFTY,50100,27-Nov-2024,PE,256.1,1950,19207.5
BANKNIFTY,50100,27-Nov-2024,CE,2393.05,2300,179478.75
BANKNIFTY,50100,24-Dec-2024,PE,227.6,1950,17070.0
BANKNIFTY,50100,24-Dec-2024,CE,3327.65,2300,249573.75
BANKNIFTY,50200,06-Nov-2024,PE,89.05,1950,6678.75
BANKNIFTY,50200,06-Nov-2024,CE,1480.75,2300,111056.25
BANKNIFTY,50200,13-Nov-2024,PE,174.15,1950,13061.25
BANKNIFTY,50200,13-Nov-2024,CE,2205.55,2300,165416.25
BANKNIFTY,50200,27-Nov-2024,PE,360.05,1950,27003.75
BANKNIFTY,50200,27-Nov-2024,CE,2138.15,2300,160361.25
BANKNIFTY,50200,24-Dec-2024,PE,496.75,1950,37256.25
BANKNIFTY,50200,24-Dec-2024,CE,3227.55,2300,242066.25
BANKNIFTY,50200,29-Jan-2025,PE,638.3,1950,47872.5
BANKNIFTY,50300,06-Nov-2024,PE,101.3,1950,7597.5
BANKNIFTY,50300,06-Nov-2024,CE,1537.3,2300,115297.5
BANKNIFTY,50300,13-Nov-2024,PE,160.0,1950,12000.0
BANKNIFTY,50300,13-Nov-2024,CE,1866.25,2300,139968.75
BANKNIFTY,50300,27-Nov-2024,PE,377.3,1950,28297.5
BANKNIFTY,50300,27-Nov-2024,CE,2239.7,2300,167977.5
BANKNIFTY,50300,24-Dec-2024,PE,516.85,1950,38763.75
BANKNIFTY,50300,24-Dec-2024,CE,3115.55,2300,233666.25
BANKNIFTY,50300,29-Jan-2025,PE,661.4,1950,49605.0
BANKNIFTY,50300,29-Jan-2025,CE,3644.55,2300,273341.25
BANKNIFTY,50400,06-Nov-2024,PE,115.15,1950,8636.25
BANKNIFTY,50400,06-Nov-2024,CE,1307.7,2300,98077.5
BANKNIFTY,50400,13-Nov-2024,PE,254.9,1950,19117.5
BANKNIFTY,50400,13-Nov-2024,CE,2050.15,2300,153761.25
BANKNIFTY,50400,27-Nov-2024,PE,333.05,1950,24978.75
BANKNIFTY,50400,27-Nov-2024,CE,2206.25,2300,165468.75
BANKNIFTY,50400,24-Dec-2024,PE,331.4,1950,24855.0
BANKNIFTY,50400,24-Dec-2024,CE,3017.95,2300,226346.25
BANKNIFTY,50400,29-Jan-2025,PE,479.15,1950,35936.25
BANKNIFTY,50400,29-Jan-2025,CE,3546.95,2300,266021.25
BANKNIFTY,50500,06-Nov-2024,PE,131.55,1950,9866.25
BANKNIFTY,50500,06-Nov-2024,CE,1219.1,2300,91432.5
BANKNIFTY,50500,13-Nov-2024,PE,283.3,1950,21247.5
BANKNIFTY,50500,13-Nov-2024,CE,1541.2,2300,115590.0
BANKNIFTY,50500,27-Nov-2024,PE,457.25,1950,34293.75
BANKNIFTY,50500,27-Nov-2024,CE,1904.8,2300,142860.0
BANKNIFTY,50500,24-Dec-2024,PE,622.7,1950,46702.5
BANKNIFTY,50500,24-Dec-2024,CE,2422.35,2300,181676.25
BANKNIFTY,50500,29-Jan-2025,PE,760.85,1950,57063.75
BANKNIFTY,50500,29-Jan-2025,CE,3014.35,2300,226076.25
BANKNIFTY,50600,06-Nov-2024,PE,149.05,1950,11178.75
BANKNIFTY,50600,06-Nov-2024,CE,1141.7,2300,85627.5
BANKNIFTY,50600,13-Nov-2024,PE,280.1,1950,21007.5
BANKNIFTY,50600,13-Nov-2024,CE,1598.75,2300,119906.25
BANKNIFTY,50600,27-Nov-2024,PE,335.5,1950,25162.5
BANKNIFTY,50600,27-Nov-2024,CE,2001.4,2300,150105.0
BANKNIFTY,50600,24-Dec-2024,PE,484.1,1950,36307.5
BANKNIFTY,50600,24-Dec-2024,CE,2845.55,2300,213416.25
BANKNIFTY,50600,29-Jan-2025,PE,637.65,1950,47823.75
BANKNIFTY,50600,29-Jan-2025,CE,3374.75,2300,253106.25
BANKNIFTY,50700,06-Nov-2024,PE,168.05,1950,12603.75
BANKNIFTY,50700,06-Nov-2024,CE,1061.1,2300,79582.5
BANKNIFTY,50700,13-Nov-2024,PE,299.45,1950,22458.75
BANKNIFTY,50700,13-Nov-2024,CE,1724.0,2300,129300.0
BANKNIFTY,50700,27-Nov-2024,PE,351.75,1950,26381.25
BANKNIFTY,50700,27-Nov-2024,CE,1827.35,2300,137051.25
BANKNIFTY,50700,24-Dec-2024,PE,503.35,1950,37751.25
BANKNIFTY,50700,24-Dec-2024,CE,2741.85,2300,205638.75
BANKNIFTY,50700,29-Jan-2025,PE,659.9,1950,49492.5
BANKNIFTY,50700,29-Jan-2025,CE,3270.85,2300,245313.75
BANKNIFTY,50800,06-Nov-2024,PE,188.95,1950,14171.25
BANKNIFTY,50800,06-Nov-2024,CE,979.95,2300,73496.25
BANKNIFTY,50800,13-Nov-2024,PE,325.35,1950,24401.25
BANKNIFTY,50800,13-Nov-2024,CE,1612.55,2300,120941.25
BANKNIFTY,50800,27-Nov-2024,PE,510.05,1950,38253.75
BANKNIFTY,50800,27-Nov-2024,CE,1674.4,2300,125580.0
BANKNIFTY,50800,24-Dec-2024,PE,664.6,1950,49845.0
BANKNIFTY,50800,24-Dec-2024,CE,2641.9,2300,198142.5
BANKNIFTY,50800,29-Jan-2025,PE,823.15,1950,61736.25
BANKNIFTY,50800,29-Jan-2025,CE,3171.1,2300,237832.5
BANKNIFTY,50900,06-Nov-2024,PE,215.0,1950,16125.0
BANKNIFTY,50900,06-Nov-2024,CE,906.1,2300,67957.5
BANKNIFTY,50900,13-Nov-2024,PE,381.0,1950,28575.0
BANKNIFTY,50900,13-Nov-2024,CE,1206.15,2300,90461.25
BANKNIFTY,50900,27-Nov-2024,PE,549.55,1950,41216.25
BANKNIFTY,50900,27-Nov-2024,CE,1688.15,2300,126611.25
BANKNIFTY,50900,24-Dec-2024,PE,586.05,1950,43953.75
BANKNIFTY,50900,24-Dec-2024,CE,2550.8,2300,191310.0
BANKNIFTY,50900,29-Jan-2025,PE,737.2,1950,55290.0
BANKNIFTY,50900,29-Jan-2025,CE,3079.85,2300,230988.75
BANKNIFTY,51000,06-Nov-2024,PE,241.0,1950,18075.0
BANKNIFTY,51000,06-Nov-2024,CE,831.0,2300,62325.0
BANKNIFTY,51000,13-Nov-2024,PE,414.0,1950,31050.0
BANKNIFTY,51000,13-Nov-2024,CE,1128.55,2300,84641.25
BANKNIFTY,51000,27-Nov-2024,PE,586.45,1950,43983.75
BANKNIFTY,51000,27-Nov-2024,CE,1524.0,2300,114300.0
BANKNIFTY,51000,24-Dec-2024,PE,760.0,1950,57000.0
BANKNIFTY,51000,24-Dec-2024,CE,2029.3,2300,152197.5
BANKNIFTY,51000,29-Jan-2025,PE,832.55,1950,62441.25
BANKNIFTY,51000,29-Jan-2025,CE,2646.45,2300,198483.75
BANKNIFTY,51000,26-Mar-2025,PE,1037.55,1950,77816.25
BANKNIFTY,51000,26-Mar-2025,CE,3379.25,2300,253443.75
BANKNIFTY,51100,06-Nov-2024,PE,270.0,1950,20250.0
BANKNIFTY,51100,06-Nov-2024,CE,763.3,2300,57247.5
BANKNIFTY,51100,13-Nov-2024,PE,433.0,1950,32475.0
BANKNIFTY,51100,13-Nov-2024,CE,1071.1,2300,80332.5
BANKNIFTY,51100,27-Nov-2024,PE,595.05,1950,44628.75
BANKNIFTY,51100,27-Nov-2024,CE,1485.5,2300,111412.5
BANKNIFTY,51100,24-Dec-2024,PE,728.5,1950,54637.5
BANKNIFTY,51100,24-Dec-2024,CE,2048.0,2300,153600.0
BANKNIFTY,51100,29-Jan-2025,PE,888.0,1950,66600.0
BANKNIFTY,51100,29-Jan-2025,CE,2730.85,2300,204813.75
BANKNIFTY,51200,06-Nov-2024,PE,302.05,1950,22653.75
BANKNIFTY,51200,06-Nov-2024,CE,694.1,2300,52057.5
BANKNIFTY,51200,13-Nov-2024,PE,470.6,1950,35295.0
BANKNIFTY,51200,13-Nov-2024,CE,994.85,2300,74613.75
BANKNIFTY,51200,27-Nov-2024,PE,626.8,1950,47010.0
BANKNIFTY,51200,27-Nov-2024,CE,1392.1,2300,104407.5
BANKNIFTY,51200,24-Dec-2024,PE,767.2,1950,57540.0
BANKNIFTY,51200,24-Dec-2024,CE,2118.2,2300,158865.0
BANKNIFTY,51200,29-Jan-2025,PE,921.15,1950,69086.25
BANKNIFTY,51200,29-Jan-2025,CE,2712.65,2300,203448.75
BANKNIFTY,51300,06-Nov-2024,PE,340.0,1950,25500.0
BANKNIFTY,51300,06-Nov-2024,CE,627.8,2300,47085.0
BANKNIFTY,51300,13-Nov-2024,PE,510.75,1950,38306.25
BANKNIFTY,51300,13-Nov-2024,CE,934.45,2300,70083.75
BANKNIFTY,51300,27-Nov-2024,PE,667.85,1950,50088.75
BANKNIFTY,51300,27-Nov-2024,CE,1320.65,2300,99048.75
BANKNIFTY,51300,24-Dec-2024,PE,820.0,1950,61500.0
BANKNIFTY,51300,24-Dec-2024,CE,1858.05,2300,139353.75
BANKNIFTY,51300,29-Jan-2025,PE,967.05,1950,72528.75
BANKNIFTY,51300,29-Jan-2025,CE,2520.75,2300,189056.25
BANKNIFTY,51400,06-Nov-2024,PE,379.9,1950,28492.5
BANKNIFTY,51400,06-Nov-2024,CE,560.9,2300,42067.5
BANKNIFTY,51400,13-Nov-2024,PE,545.85,1950,40938.75
BANKNIFTY,51400,13-Nov-2024,CE,859.9,2300,64492.5
BANKNIFTY,51400,27-Nov-2024,PE,710.0,1950,53250.0
BANKNIFTY,51400,27-Nov-2024,CE,1257.9,2300,94342.5
BANKNIFTY,51400,24-Dec-2024,PE,858.0,1950,64350.0
BANKNIFTY,51400,24-Dec-2024,CE,1800.6,2300,135045.0
BANKNIFTY,51400,29-Jan-2025,PE,994.25,1950,74568.75
BANKNIFTY,51400,29-Jan-2025,CE,2400.4,2300,180030.0
BANKNIFTY,51500,06-Nov-2024,PE,422.1,1950,31657.5
BANKNIFTY,51500,06-Nov-2024,CE,504.9,2300,37867.5
BANKNIFTY,51500,13-Nov-2024,PE,589.6,1950,44220.0
BANKNIFTY,51500,13-Nov-2024,CE,796.15,2300,59711.25
BANKNIFTY,51500,27-Nov-2024,PE,740.05,1950,55503.75
BANKNIFTY,51500,27-Nov-2024,CE,1184.95,2300,88871.25
BANKNIFTY,51500,24-Dec-2024,PE,917.05,1950,68778.75
BANKNIFTY,51500,24-Dec-2024,CE,1696.2,2300,127215.0
BANKNIFTY,51500,29-Jan-2025,PE,1048.35,1950,78626.25
BANKNIFTY,51500,29-Jan-2025,CE,2224.1,2300,166807.5
BANKNIFTY,51600,06-Nov-2024,PE,465.8,1950,34935.0
BANKNIFTY,51600,06-Nov-2024,CE,449.2,2300,33690.0
BANKNIFTY,51600,13-Nov-2024,PE,632.0,1950,47400.0
BANKNIFTY,51600,13-Nov-2024,CE,747.6,2300,56070.0
BANKNIFTY,51600,27-Nov-2024,PE,773.2,1950,57990.0
BANKNIFTY,51600,27-Nov-2024,CE,1139.5,2300,85462.5
BANKNIFTY,51600,24-Dec-2024,PE,721.55,1950,54116.25
BANKNIFTY,51600,24-Dec-2024,CE,1653.75,2300,124031.25
BANKNIFTY,51600,29-Jan-2025,PE,795.75,1950,59681.25
BANKNIFTY,51600,29-Jan-2025,CE,2405.15,2300,180386.25
BANKNIFTY,51700,06-Nov-2024,PE,518.0,1950,38850.0
BANKNIFTY,51700,06-Nov-2024,CE,399.9,2300,29992.5
BANKNIFTY,51700,13-Nov-2024,PE,669.15,1950,50186.25
BANKNIFTY,51700,13-Nov-2024,CE,678.9,2300,50917.5
BANKNIFTY,51700,27-Nov-2024,PE,819.0,1950,61425.0
BANKNIFTY,51700,27-Nov-2024,CE,1059.9,2300,79492.5
BANKNIFTY,51700,24-Dec-2024,PE,940.5,1950,70537.5
BANKNIFTY,51700,24-Dec-2024,CE,1606.0,2300,120450.0
BANKNIFTY,51700,29-Jan-2025,PE,1070.85,1950,80313.75
BANKNIFTY,51700,29-Jan-2025,CE,2203.0,2300,165225.0
BANKNIFTY,51800,06-Nov-2024,PE,567.95,1950,42596.25
BANKNIFTY,51800,06-Nov-2024,CE,354.0,2300,26550.0
BANKNIFTY,51800,13-Nov-2024,PE,717.05,1950,53778.75
BANKNIFTY,51800,13-Nov-2024,CE,627.65,2300,47073.75
BANKNIFTY,51800,27-Nov-2024,PE,861.0,1950,64575.0
BANKNIFTY,51800,27-Nov-2024,CE,1003.0,2300,75225.0
BANKNIFTY,51800,24-Dec-2024,PE,1000.0,1950,75000.0
BANKNIFTY,51800,24-Dec-2024,CE,1543.85,2300,115788.75
BANKNIFTY,51800,29-Jan-2025,PE,1087.85,1950,81588.75
BANKNIFTY,51800,29-Jan-2025,CE,2147.45,2300,161058.75
BANKNIFTY,51900,06-Nov-2024,PE,626.4,1950,46980.0
BANKNIFTY,51900,06-Nov-2024,CE,311.4,2300,23355.0
BANKNIFTY,51900,13-Nov-2024,PE,754.4,1950,56580.0
BANKNIFTY,51900,13-Nov-2024,CE,576.3,2300,43222.5
BANKNIFTY,51900,27-Nov-2024,PE,890.85,1950,66813.75
BANKNIFTY,51900,27-Nov-2024,CE,944.0,2300,70800.0
BANKNIFTY,51900,24-Dec-2024,PE,995.55,1950,74666.25
BANKNIFTY,51900,24-Dec-2024,CE,1500.0,2300,112500.0
BANKNIFTY,51900,29-Jan-2025,PE,1101.95,1950,82646.25
BANKNIFTY,51900,29-Jan-2025,CE,2075.0,2300,155625.0
BANKNIFTY,52000,06-Nov-2024,PE,685.0,1950,51375.0
BANKNIFTY,52000,06-Nov-2024,CE,270.1,2300,20257.5
BANKNIFTY,52000,13-Nov-2024,PE,812.5,1950,60937.5
BANKNIFTY,52000,13-Nov-2024,CE,526.2,2300,39465.0
BANKNIFTY,52000,27-Nov-2024,PE,942.0,1950,70650.0
BANKNIFTY,52000,27-Nov-2024,CE,891.95,2300,66896.25
BANKNIFTY,52000,24-Dec-2024,PE,1090.7,1950,81802.5
BANKNIFTY,52000,24-Dec-2024,CE,1380.0,2300,103500.0
BANKNIFTY,52000,29-Jan-2025,PE,1171.0,1950,87825.0
BANKNIFTY,52000,29-Jan-2025,CE,1844.95,2300,138371.25
BANKNIFTY,52100,06-Nov-2024,PE,741.45,1950,55608.75
BANKNIFTY,52100,06-Nov-2024,CE,235.3,2300,17647.5
BANKNIFTY,52100,13-Nov-2024,PE,852.05,1950,63903.75
BANKNIFTY,52100,13-Nov-2024,CE,481.9,2300,36142.5
BANKNIFTY,52100,27-Nov-2024,PE,958.5,1950,71887.5
BANKNIFTY,52100,27-Nov-2024,CE,843.7,2300,63277.5
BANKNIFTY,52100,24-Dec-2024,PE,1021.6,1950,76620.0
BANKNIFTY,52100,24-Dec-2024,CE,1405.7,2300,105427.5
BANKNIFTY,52100,29-Jan-2025,PE,1280.65,1950,96048.75
BANKNIFTY,52100,29-Jan-2025,CE,1968.55,2300,147641.25
BANKNIFTY,52200,06-Nov-2024,PE,811.75,1950,60881.25
BANKNIFTY,52200,06-Nov-2024,CE,207.6,2300,15570.0
BANKNIFTY,52200,13-Nov-2024,PE,877.8,1950,65835.0
BANKNIFTY,52200,13-Nov-2024,CE,431.45,2300,32358.75
BANKNIFTY,52200,27-Nov-2024,PE,1026.65,1950,76998.75
BANKNIFTY,52200,27-Nov-2024,CE,783.45,2300,58758.75
BANKNIFTY,52200,24-Dec-2024,PE,1118.75,1950,83906.25
BANKNIFTY,52200,24-Dec-2024,CE,1713.9,2300,128542.5
BANKNIFTY,52200,29-Jan-2025,PE,0.0,1950,0.0
BANKNIFTY,52200,29-Jan-2025,CE,2273.65,2300,170523.75
BANKNIFTY,52300,06-Nov-2024,PE,888.0,1950,66600.0
BANKNIFTY,52300,06-Nov-2024,CE,177.0,2300,13275.0
BANKNIFTY,52300,13-Nov-2024,PE,961.75,1950,72131.25
BANKNIFTY,52300,13-Nov-2024,CE,392.95,2300,29471.25
BANKNIFTY,52300,27-Nov-2024,PE,1070.2,1950,80265.0
BANKNIFTY,52300,27-Nov-2024,CE,735.35,2300,55151.25
BANKNIFTY,52300,24-Dec-2024,PE,1172.45,1950,87933.75
BANKNIFTY,52300,24-Dec-2024,CE,1478.1,2300,110857.5
BANKNIFTY,52300,29-Jan-2025,PE,0.0,1950,0.0
BANKNIFTY,52300,29-Jan-2025,CE,2029.9,2300,152242.5
BANKNIFTY,52400,06-Nov-2024,PE,952.95,1950,71471.25
BANKNIFTY,52400,06-Nov-2024,CE,148.85,2300,11163.75
BANKNIFTY,52400,13-Nov-2024,PE,970.15,1950,72761.25
BANKNIFTY,52400,13-Nov-2024,CE,347.6,2300,26070.0
BANKNIFTY,52400,27-Nov-2024,PE,1114.05,1950,83553.75
BANKNIFTY,52400,27-Nov-2024,CE,694.5,2300,52087.5
BANKNIFTY,52400,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,52400,24-Dec-2024,CE,1220.4,2300,91530.0
BANKNIFTY,52400,29-Jan-2025,PE,0.0,1950,0.0
BANKNIFTY,52400,29-Jan-2025,CE,1767.75,2300,132581.25
BANKNIFTY,52500,06-Nov-2024,PE,1037.0,1950,77775.0
BANKNIFTY,52500,06-Nov-2024,CE,122.9,2300,9217.5
BANKNIFTY,52500,13-Nov-2024,PE,1056.85,1950,79263.75
BANKNIFTY,52500,13-Nov-2024,CE,305.25,2300,22893.75
BANKNIFTY,52500,27-Nov-2024,PE,1179.65,1950,88473.75
BANKNIFTY,52500,27-Nov-2024,CE,638.35,2300,47876.25
BANKNIFTY,52500,24-Dec-2024,PE,1310.0,1950,98250.0
BANKNIFTY,52500,24-Dec-2024,CE,1134.05,2300,85053.75
BANKNIFTY,52500,29-Jan-2025,PE,1460.0,1950,109500.0
BANKNIFTY,52500,29-Jan-2025,CE,1682.75,2300,126206.25
BANKNIFTY,52500,26-Mar-2025,PE,1506.65,1950,112998.75
BANKNIFTY,52500,25-Jun-2025,CE,3700.0,2300,277500.0
BANKNIFTY,52600,06-Nov-2024,PE,1110.35,1950,83276.25
BANKNIFTY,52600,06-Nov-2024,CE,104.65,2300,7848.75
BANKNIFTY,52600,13-Nov-2024,PE,1142.45,1950,85683.75
BANKNIFTY,52600,13-Nov-2024,CE,271.55,2300,20366.25
BANKNIFTY,52600,27-Nov-2024,PE,1224.95,1950,91871.25
BANKNIFTY,52600,27-Nov-2024,CE,610.95,2300,45821.25
BANKNIFTY,52600,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,52600,24-Dec-2024,CE,1153.7,2300,86527.5
BANKNIFTY,52600,29-Jan-2025,CE,1687.25,2300,126543.75
BANKNIFTY,52700,06-Nov-2024,PE,1199.95,1950,89996.25
BANKNIFTY,52700,06-Nov-2024,CE,87.35,2300,6551.25
BANKNIFTY,52700,13-Nov-2024,PE,0.5,1950,37.5
BANKNIFTY,52700,13-Nov-2024,CE,239.4,2300,17955.0
BANKNIFTY,52700,27-Nov-2024,PE,1273.45,1950,95508.75
BANKNIFTY,52700,27-Nov-2024,CE,548.75,2300,41156.25
BANKNIFTY,52700,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,52700,24-Dec-2024,CE,1041.0,2300,78075.0
BANKNIFTY,52700,29-Jan-2025,CE,1600.65,2300,120048.75
BANKNIFTY,52800,06-Nov-2024,PE,1276.15,1950,95711.25
BANKNIFTY,52800,06-Nov-2024,CE,72.6,2300,5445.0
BANKNIFTY,52800,13-Nov-2024,PE,1241.05,1950,93078.75
BANKNIFTY,52800,13-Nov-2024,CE,205.0,2300,15375.0
BANKNIFTY,52800,27-Nov-2024,PE,1341.65,1950,100623.75
BANKNIFTY,52800,27-Nov-2024,CE,525.85,2300,39438.75
BANKNIFTY,52800,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,52800,24-Dec-2024,CE,980.0,2300,73500.0
BANKNIFTY,52900,06-Nov-2024,PE,1365.25,1950,102393.75
BANKNIFTY,52900,06-Nov-2024,CE,60.1,2300,4507.5
BANKNIFTY,52900,13-Nov-2024,PE,0.0,1950,0.0
BANKNIFTY,52900,13-Nov-2024,CE,179.0,2300,13425.0
BANKNIFTY,52900,27-Nov-2024,PE,1409.4,1950,105705.0
BANKNIFTY,52900,27-Nov-2024,CE,495.5,2300,37162.5
BANKNIFTY,52900,24-Dec-2024,PE,1129.1,1950,84682.5
BANKNIFTY,52900,24-Dec-2024,CE,983.75,2300,73781.25
BANKNIFTY,53000,06-Nov-2024,PE,1456.75,1950,109256.25
BANKNIFTY,53000,06-Nov-2024,CE,48.05,2300,3603.75
BANKNIFTY,53000,13-Nov-2024,PE,1366.25,1950,102468.75
BANKNIFTY,53000,13-Nov-2024,CE,149.7,2300,11227.5
BANKNIFTY,53000,27-Nov-2024,PE,1477.0,1950,110775.0
BANKNIFTY,53000,27-Nov-2024,CE,434.9,2300,32617.5
BANKNIFTY,53000,24-Dec-2024,PE,1556.35,1950,116726.25
BANKNIFTY,53000,24-Dec-2024,CE,860.0,2300,64500.0
BANKNIFTY,53000,29-Jan-2025,PE,1550.65,1950,116298.75
BANKNIFTY,53000,29-Jan-2025,CE,1310.0,2300,98250.0
BANKNIFTY,53100,06-Nov-2024,PE,1470.9,1950,110317.5
BANKNIFTY,53100,06-Nov-2024,CE,40.85,2300,3063.75
BANKNIFTY,53100,13-Nov-2024,PE,0.0,1950,0.0
BANKNIFTY,53100,13-Nov-2024,CE,135.45,2300,10158.75
BANKNIFTY,53100,27-Nov-2024,PE,1261.2,1950,94590.0
BANKNIFTY,53100,27-Nov-2024,CE,414.3,2300,31072.5
BANKNIFTY,53100,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53200,06-Nov-2024,PE,1635.9,1950,122692.5
BANKNIFTY,53200,06-Nov-2024,CE,34.1,2300,2557.5
BANKNIFTY,53200,13-Nov-2024,PE,1144.35,1950,85826.25
BANKNIFTY,53200,13-Nov-2024,CE,112.25,2300,8418.75
BANKNIFTY,53200,27-Nov-2024,PE,1344.75,1950,100856.25
BANKNIFTY,53200,27-Nov-2024,CE,374.5,2300,28087.5
BANKNIFTY,53200,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53200,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,53300,06-Nov-2024,PE,1670.0,1950,125250.0
BANKNIFTY,53300,06-Nov-2024,CE,27.6,2300,2070.0
BANKNIFTY,53300,13-Nov-2024,PE,1214.5,1950,91087.5
BANKNIFTY,53300,13-Nov-2024,CE,98.0,2300,7350.0
BANKNIFTY,53300,27-Nov-2024,PE,1530.25,1950,114768.75
BANKNIFTY,53300,27-Nov-2024,CE,371.8,2300,27885.0
BANKNIFTY,53300,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53300,24-Dec-2024,CE,0.0,2300,0.0
BANKNIFTY,53400,06-Nov-2024,PE,1796.6,1950,134745.0
BANKNIFTY,53400,06-Nov-2024,CE,22.8,2300,1710.0
BANKNIFTY,53400,13-Nov-2024,PE,1275.95,1950,95696.25
BANKNIFTY,53400,13-Nov-2024,CE,88.55,2300,6641.25
BANKNIFTY,53400,27-Nov-2024,PE,1564.45,1950,117333.75
BANKNIFTY,53400,27-Nov-2024,CE,321.8,2300,24135.0
BANKNIFTY,53400,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53400,24-Dec-2024,CE,1073.75,2300,80531.25
BANKNIFTY,53500,06-Nov-2024,PE,1923.4,1950,144255.0
BANKNIFTY,53500,06-Nov-2024,CE,18.85,2300,1413.75
BANKNIFTY,53500,13-Nov-2024,PE,1426.2,1950,106965.0
BANKNIFTY,53500,13-Nov-2024,CE,65.05,2300,4878.75
BANKNIFTY,53500,27-Nov-2024,PE,1808.05,1950,135603.75
BANKNIFTY,53500,27-Nov-2024,CE,276.0,2300,20700.0
BANKNIFTY,53500,24-Dec-2024,PE,1826.4,1950,136980.0
BANKNIFTY,53500,24-Dec-2024,CE,666.0,2300,49950.0
BANKNIFTY,53500,29-Jan-2025,CE,1179.95,2300,88496.25
BANKNIFTY,53600,06-Nov-2024,PE,1905.5,1950,142912.5
BANKNIFTY,53600,06-Nov-2024,CE,15.6,2300,1170.0
BANKNIFTY,53600,13-Nov-2024,PE,1420.15,1950,106511.25
BANKNIFTY,53600,13-Nov-2024,CE,67.75,2300,5081.25
BANKNIFTY,53600,27-Nov-2024,PE,1855.65,1950,139173.75
BANKNIFTY,53600,27-Nov-2024,CE,277.65,2300,20823.75
BANKNIFTY,53600,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53700,06-Nov-2024,PE,2003.45,1950,150258.75
BANKNIFTY,53700,06-Nov-2024,CE,12.35,2300,926.25
BANKNIFTY,53700,13-Nov-2024,PE,1541.65,1950,115623.75
BANKNIFTY,53700,13-Nov-2024,CE,63.55,2300,4766.25
BANKNIFTY,53700,27-Nov-2024,PE,1775.25,1950,133143.75
BANKNIFTY,53700,27-Nov-2024,CE,230.0,2300,17250.0
BANKNIFTY,53700,24-Dec-2024,PE,0.0,1950,0.0
BANKNIFTY,53800,06-Nov-2024,PE,2072.95,1950,155471.25
BANKNIFTY,53800,06-Nov-2024,CE,9.95,2300,746.25
BANKNIFTY,53800,13-Nov-2024,PE,1604.45,1950,120333.75
BANKNIFTY,53800,13-Nov-2024,CE,58.5,2300,4387.5
BANKNIFTY,53800,27-Nov-2024,PE,1726.5,1950,129487.5
BANKNIFTY,53800,27-Nov-2024,CE,204.0,2300,15300.0
BANKNIFTY,53800,24-Dec-2024,PE,0.0,1950,0.0
